time roll pitch yaw roll_d pitch_d yaw_d longitude latitude height roll_t pitch_t yaw_t longitude_t latitude_t height_t roll_signal pitch_signal yaw_signal throttle Kp_r_d Ki_r_d Kd_r_d Kp_p_d Ki_p_d Kd_p_d Kp_y_d Ki_y_d Kd_y_d Kp_r Ki_r Kd_r Kp_p Ki_p Kd_p Kp_y Ki_y Kd_y Kp_lon Ki_lon Kd_lon Kp_lat Ki_lat Kd_lat Kp_h Ki_h Kd_h
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
55.274 0.96 -0.14 42 -0.06 0.56 1.06 0 0 20 2 -2 0 0 0 22 0 0 0 1220 0.5 0.1 0.3 0.5 0.1 0.3 1.5 0.5 0.3 1.7 0.02 0 1.7 0.02 0 0 0 0 0 0 0 0 0 0 1.5 0 0.11
